1	473.4697459
2	484.2046278
3	494.1718334
4	503.3659036
5	511.7832686
6	519.4222301
7	526.2829367
8	532.3673535
9	537.6792255
10	542.2240356
11	546.0089568
12	549.0427991
13	551.3359513
14	552.900318
15	553.749252
16	553.8974818
17	553.3610366
18	552.1571657
19	550.304256
20	547.821746
21	544.7300366
22	541.0504009
23	536.8048908
24	532.0162425
25	526.7077811
26	520.903324
27	514.6270843
28	507.9035738
29	500.7575063
30	493.2137023
31	485.2969942
32	477.0321329
33	468.4436971
34	459.5560035
35	450.3930212
36	440.9782871
37	431.3348262
38	421.4850741
39	411.4508047
40	401.25306
41	390.9120864
42	380.447274
43	369.8771014
44	359.2190851
45	348.4897345
46	337.7045118
47	326.8777976
48	316.0228619
49	305.1518408
50	294.2757189
51	283.4043176
52	272.5462886
53	261.7091142
54	250.899112
55	240.1214464
56	229.3801452
57	218.6781212
58	208.0172005
59	197.3981545
60	186.8207377
61	176.2837306
62	165.7849868
63	155.3214843
64	144.8893817
65	134.4840778
66	124.1002746
67	113.7320447
68	103.3729001
69	93.01586524
70	82.65355151
71	72.27823403
72	61.8819302
73	51.45647942
74	40.99362388
75	30.48508987
76	19.92266941
77	9.298301607
78	-1.395846413
79	-12.16729948
80	-23.0231956
81	-33.97020881
82	-45.01447395
83	-56.16151378
84	-67.4161687
85	-78.78252945
86	-90.26387314
87	-101.8626028
88	-113.5801906
89	-125.4171259
90	-137.3728668
91	-149.4457966
92	-161.6331857
93	-173.9311577
94	-186.334661
95	-198.837446
96	-211.4320477
97	-224.1097735
98	-236.8606975
99	-249.6736596
100	-262.5362712
101	-275.4349262
102	-288.3548186
103	-301.2799643
104	-314.1932306
105	-327.0763699
106	-339.9100595
107	-352.6739468
108	-365.3466995
109	-377.9060617
110	-390.3289136
111	-402.5913373
112	-414.6686859
113	-426.5356577
114	-438.1663738
115	-449.5344595
116	-460.6131293
117	-471.3752748
118	-481.7935549
119	-491.8404892
120	-501.488553
121	-510.7102734
122	-519.4783279
123	-527.7656432
124	-535.545494
125	-542.7916033
126	-549.4782416
127	-555.580325
128	-561.0735139
129	-565.9343083
130	-570.1401432
131	-573.6694805
132	-576.5018987
133	-578.6181807
134	-580.0003966
135	-580.6319848
136	-580.4978275
137	-579.5843234
138	-577.8794552
139	-575.3728524
140	-572.055849
141	-567.9215361
142	-562.964809
143	-557.1824082
144	-550.5729554
145	-543.1369819
146	-534.8769526
147	-525.7972823
148	-515.9043461
149	-505.2064836
150	-493.713996
151	-481.4391372
152	-468.3960979
153	-454.6009833
154	-440.0717849
155	-424.8283451
156	-408.8923157
157	-392.2871112
158	-375.0378546
159	-357.1713183
160	-338.7158597
161	-319.7013501
162	-300.1591
163	-280.1217779
164	-259.623326
165	-238.6988703
166	-217.3846272
167	-195.7178066
168	-173.7365109
169	-151.4796321
170	-128.9867445
171	-106.2979973
172	-83.4540032
173	-60.49572708
174	-37.46437241
175	-14.40126762
176	8.652248126
177	31.65493907
178	54.5657865
179	77.34410151
180	99.94963651
181	122.3426951
182	144.4842398
183	166.3359974
184	187.8605618
185	209.021493
186	229.7834135
187	250.1121
188	269.9745717
189	289.3391737
190	308.1756558
191	326.4552463
192	344.1507207
193	361.2364646
194	377.6885313
195	393.4846935
196	408.6044885
197	423.0292582
198	436.7421817
199	449.7283024
200	461.9745483
201	473.4697459
202	484.2046278
203	494.1718334
204	503.3659036
205	511.7832686
206	519.4222301
207	526.2829367
208	532.3673535
209	537.6792255
210	542.2240356
211	546.0089568
212	549.0427991
213	551.3359513
214	552.900318
215	553.749252
216	553.8974818
217	553.3610366
218	552.1571657
219	550.304256
220	547.821746
221	544.7300366
222	541.0504009
223	536.8048908
224	532.0162425
225	526.7077811
