-1.990661388	0.964133255
-1.990210895	0.988249011
-1.935316852	0.767156183
-1.933190505	0.820048462
-1.912434941	0.690417461
-1.907928565	0.762535481
-1.906677621	0.752282887
-1.905649233	0.664840324
-1.894829055	0.714470572
-1.892218987	0.789287139
-1.873313735	0.55877411
-1.866780598	0.541134339
-1.863844397	0.684225605
-1.845351743	0.663696266
-1.820834171	0.480287764
-1.815763002	0.600217844
-1.757848929	0.246607907
-1.752567211	0.393420848
-1.73155594	0.4392395
-1.731389537	0.199360682
-1.72437333	0.314651605
-1.72139513	0.231998832
-1.719823163	0.114096715
-1.717729424	0.14657365
-1.70603456	0.181872644
-1.703015564	0.45939258
-1.680989231	0.105542073
-1.677963854	0.294252067
-1.653203049	0.347222399
-1.650135735	0.257882717
-1.64920253	0.244691894
-1.635277813	0.042598914
-1.635155989	0.388368607
-1.634957303	0.461051602
-1.62887119	-0.084341011
-1.609136471	0.239917375
-1.591553262	0.130112532
-1.58891165	0.223726853
-1.587620238	-0.256250173
-1.584439847	-0.020980062
-1.561987986	0.326133357
-1.556280736	0.171738581
-1.546119425	-0.137386997
-1.543346025	-0.086026178
-1.540834859	-0.40792003
-1.47468292	-0.17144247
-1.474136462	0.005244498
-1.417423016	-0.491309044
-1.390121937	0.063178612
-1.386632	-0.329086337
-1.372376305	-0.644812689
-1.340480337	-0.296037132
-1.337779243	-0.140688361
-1.336837897	-0.318162359
-1.312430385	-0.030388302
-1.301547513	-0.201166372
-1.292203661	-0.724094706
-1.287265154	-0.387983734
-1.260391764	-0.584748018
-1.245529057	-0.53750022
-1.241233359	0.280757838
-1.218465114	-0.108679623
-1.200045838	-0.146293541
-1.161201367	-0.779716037
-1.141221424	-0.297165233
-1.100843754	0.232628291
-1.083606757	-0.704677393
-1.070409097	-0.674033845
-1.055438526	0.201442596
-0.988651082	0.169089341
-0.98001638	-0.04374292
-0.975894163	-0.335462531
-0.973419891	0.009805254
-0.928790184	-0.868678465
-0.925135145	-0.671984986
-0.866652845	0.136663819
-0.848491795	0.383097258
-0.848055507	0.248724249
-0.828606931	-0.796879738
-0.815168232	-0.057668319
-0.806601057	-0.820163197
-0.803501645	0.438228324
-0.79825692	0.342862385
-0.791622004	-0.823880477
-0.785214388	-0.201251631
-0.754436079	0.432072631
-0.745817495	0.454705768
-0.735127107	-0.836370421
-0.72801748	-0.498319068
-0.724559454	0.386781949
