1.844297851	2.024941894
-1.225663103	-12.99706797
-2.1952901	-6.106644479
-1.065125315	-4.94374558
-0.591983558	-8.507541671
2.594474089	14.51710877
-1.653661553	-12.6915564
-3.440832804	-46.04233897
0.097961232	3.243768837
2.357127314	4.081339898
-2.102710689	-7.593634723
4.152702584	71.61878373
1.65665174	8.684709886
0.166882469	-2.358417292
-2.298025419	-15.54527159
0.179607756	-18.24986021
-2.583266498	-16.44256862
3.495273196	48.86711427
-0.646838064	-5.11589977
4.087443588	64.24103266
-2.114737598	-9.807579344
-3.829393052	-65.35397699
4.776135423	114.3569238
2.419329318	17.54855384
1.455468311	3.487487407
-0.92203709	-28.08352294
2.688371087	16.34052092
0.365416733	3.248493144
-3.763758769	-42.34871016
5.648708776	174.8898485
3.291808381	19.97061858
2.606419175	14.99699799
1.947024521	-1.108601551
-2.415007081	-16.81184067
5.941929178	196.8315392
-0.564617846	-0.052400785
-2.914649667	-32.17391501
-3.127741547	-34.04754713
-1.071247226	6.010279251
-2.708326309	-16.56325687
1.530106046	21.91657988
3.04393105	27.90776276
1.214613026	5.723607705
5.935029204	195.5900348
-1.534598794	3.142506103
-3.275937128	-35.59038047
4.207377215	89.06380282
5.665606698	170.7097276
1.113177489	-3.786709012
3.401991987	34.38278065
1.41837156	2.01153644
1.4424135	-4.148782661
4.784311269	105.2505378
3.221141924	18.27050466
3.784119916	51.16700938
4.333551989	80.02316351
1.748355341	0.991291289
-1.728250736	-11.50207109
3.176272775	45.20292618
0.671787378	-13.77666466
-2.755272971	-24.44222633
-1.361396096	-3.562341151
3.786125177	70.61176715
4.687764819	105.7144595
5.431984092	159.5538724
1.538275944	3.559425719
4.277889993	71.67200175
2.429111958	4.96664903
4.974989586	140.7316639
1.882398275	20.1270209
-2.749108276	-24.28238775
-1.000437655	-7.084079504
5.151638677	131.6962055
1.883752906	12.40455462
3.165927621	34.84100646
-2.937699694	-17.63536382
5.557110368	178.6312649
0.694000645	-8.324580768
-3.633979583	-55.78179165
-3.499066953	-40.93704301
3.477668699	51.61299033
-1.439101709	3.545331627
5.049667809	140.5295207
5.531143376	163.7877873
5.771124159	194.896963
0.551737405	-0.439791296
5.457748862	171.6663241
-3.773406521	-42.05950184
0.152478008	-1.17082791
2.860435427	17.80969853
3.736214848	52.45254608
1.500370813	0.297997081
-3.997627243	-71.57263325
0.782732836	-6.620915167
1.874455309	-1.416748479
-3.425465586	-52.03974843
-2.462788976	-4.388720021
-0.002670294	8.986937887
-3.309134952	-34.46654646
1.435502537	1.583387821
-3.427471288	-34.22218302
-0.124493491	-8.114363642
5.284473024	163.5830486
-1.20786869	-2.253034579
-2.236531009	-8.803931024
5.711633767	173.7803446
-2.348464793	-17.56808175
2.011394308	4.119713346
2.671129881	31.91466653
5.093497345	122.7033792
1.589906865	3.770833028
4.334540175	65.88006113
4.355337486	61.41985535
5.173855999	150.8077322
-3.393538535	-55.10544011
0.522587805	0.264549205
5.50365866	151.3430217
3.060493992	33.948521
4.804171408	133.1714833
3.344857593	33.00677471
4.71593403	101.2114056
-1.279552194	-16.98288647
3.296309554	45.05581953
0.965894785	-0.403560978
2.785798546	27.36846203
4.96420241	119.5322811
-1.967901496	-13.55932853
-1.895352948	-9.328523854
0.31836569	-6.383274382
3.270079003	47.53115821
-2.819653427	-23.71552364
2.490878451	29.56169103
-2.588341393	-9.505979971
-2.511147285	-0.367638889
-1.537775797	-7.455404188
-3.26830394	-37.54706305
-1.114089483	-15.28159759
4.066508719	74.95381653
-0.935562768	16.67645165
-3.322311971	-29.01453361
-2.252658461	-13.39394844
1.873809241	14.21101551
2.022590658	13.49336025
-0.095945182	-3.764101899
1.534879426	-0.602406584
-1.676324194	-17.79310944
4.810024536	119.9245571
-2.513134854	-25.09924044
5.735109946	189.1095229
5.443499739	162.6668368
5.985545562	215.7998681
-2.758055373	-35.44787015
3.574668154	44.55069835
-1.00728228	-4.353376439
0.19199519	-4.846495241
-3.260916178	-58.14496544
2.960964172	34.55089987
2.935560719	23.05805121
2.450422474	1.03768273
1.53027605	5.305320049
5.981387609	206.9846071
-3.521905221	-52.88432991
5.723548253	185.5813856
-2.373252531	-12.09881194
2.713981614	-2.454036177
5.568292405	154.1993822
4.217085024	79.97214516
-0.792990921	-4.854101856
-3.045406443	-31.34771755
4.583719089	94.61315212
-1.208138518	13.56229818
4.022348967	55.61601166
2.536911319	18.58398366
0.756657665	-1.471470696
-1.924896049	6.195829368
5.981870122	210.8442899
-1.692430274	-4.681551257
5.943421933	229.337898
4.983374014	108.0624335
5.329173338	144.7087444
5.381736577	160.3872178
4.82858108	98.63377466
5.571925939	176.4583151
-1.339654699	3.683758455
0.121812356	-22.42446314
-2.955011179	-27.93348534
0.533118615	4.196671985
2.476405058	16.64454043
2.688484164	16.09535576
-0.44069109	0.533419787
2.40335779	11.08962367
4.025798409	63.06198073
3.811802244	62.2759789
-2.113146957	7.684629509
4.620066084	89.55911555
-0.864363996	-2.733991919
3.61745709	49.54178038
3.169889258	24.43004872
5.420176715	169.508814
4.606771448	87.42514654
3.393416274	42.48842464
5.264933839	140.0231532
2.417689832	15.55806788
-1.935295353	-8.77582456
3.208775519	27.28067423
2.047027095	-1.037351833
-1.180768359	3.264975103
1.932840907	3.53683724
2.302961956	4.814402789
5.774171984	184.0130051
-2.146921237	12.76130537
-3.099071993	-37.60515502
-0.579188324	-18.8907189
-0.106794708	1.742405593
-3.376752073	-47.99893189
3.89193065	57.5017522
4.624262808	83.85301162
4.36548434	95.16009584
-3.247968913	-31.99910784
-2.354817281	10.96058942
-3.945971612	-62.54967635
5.389423838	154.5947682
5.083745323	140.4963233
3.094595736	29.24875878
-2.839336512	-16.93337156
4.926833726	126.3314571
2.224154948	27.72941221
-2.622700471	-13.31568248
3.062353719	17.27728072
1.799099669	1.232662621
0.808900086	6.5300097
-2.214230837	-7.245416438
-0.713607077	-8.338976676
5.243420435	149.9549206
2.132008892	6.311698254
4.79979351	117.7315351
1.718996903	18.081815
5.00246371	135.5154607
-0.845733013	-4.305293718
4.092198966	86.37677338
4.844133657	112.3667797
-1.892343399	-14.22194229
2.010320727	-10.73170566
0.426103705	-9.516801193
3.905983811	47.07207058
2.624121262	11.38980941
0.558290054	-0.506025865
-2.289520118	-21.55117197
-2.39061422	-5.596840156
-2.477309263	-27.6922145
-2.71424791	-24.53781617
-0.654992311	9.151225274
-0.564445634	3.558281689
-3.833117401	-53.74030146
1.515959267	-7.600317421
4.910856806	115.4551365
-1.104512563	11.01524468
2.244572165	20.30127618
-0.412468989	-4.996757532
2.719029571	9.141331048
-3.997401303	-71.82073765
-1.405575274	-13.56870096
-2.786182533	-18.17428113
5.275847733	149.8852337
0.085971799	-7.760312349
5.802302127	194.4701943
5.804049622	200.6761729
-2.28483959	1.781345241
-0.34836199	7.178793277
2.968514199	33.07766001
0.806139597	-6.782082917
3.688802692	51.42660627
2.588351708	16.19742961
-2.892418255	-19.44066045
1.531206734	-10.09634589
4.826034756	110.0273913
-2.500503609	-16.0782425
-1.637996261	-15.31124189
5.023314301	126.140597
2.47066211	-1.554299956
-3.743489362	-59.15667218
4.623913575	102.3954656
5.646132044	206.7105263
3.486367064	24.74035019
-1.024973743	-0.082825453
1.095593255	-8.93310936
3.847914959	45.82646102
-0.925520994	9.363383741
0.020589085	-5.019895535
0.061671841	5.85349235
-1.525675565	-9.505379588
-3.857394125	-68.57136738
-2.207761144	-29.29278242
5.343689941	161.8797718
5.408232915	175.0665681
1.379251155	13.47099999
-2.454507163	-17.02765049
-2.885995087	-18.08582818
-0.798969381	-12.86627812
-1.178575368	-13.94533659
